judge,hr_coil_id,ap_plant,ap_prod_id,ap_date,ap_shift,ap_thick,ap_width,ap_line_speed
양품,A723654,1공장,A30161,2025-09-14,B,2.9,1259,41.9
양품,A723664,1공장,A28537,2025-09-22,A,2.89,1260,41.9
양품,A723674,1공장,A28490,2025-09-21,D,2.92,1259,42.2
양품,A723684,1공장,A28431,2025-09-21,C,2.9,1258,43.5
양품,A723694,1공장,A28432,2025-09-21,C,2.9,1260,42.7
양품,A723704,1공장,A28437,2025-09-21,C,2.9,1259,43.7
양품,A723714,1공장,A28438,2025-09-21,A,2.9,1259,42.8
양품,A723724,1공장,A28433,2025-09-21,C,2.91,1260,42.6
양품,A723734,1공장,A28434,2025-09-21,A,2.9,1256,43.1
양품,A723744,2공장,X8708,2025-09-24,C,2.87,1022,43.4
양품,A723764,2공장,X8547,2025-09-24,C,2.92,1022,43.4
양품,A723784,2공장,X8553,2025-09-25,B,2.9,1022,43.8
양품,A723794,1공장,C4596,2025-09-26,D,2.95,1021,45.3
양품,A723804,2공장,X8709,2025-09-24,C,2.91,1022,43.4
양품,A723814,2공장,X8679,2025-09-22,D,2.93,1023,44.6
양품,A723824,2공장,X8551,2025-09-24,C,2.9,1022,43.3
양품,A723834,2공장,X8710,2025-09-24,C,2.89,1022,43.3
양품,A723844,2공장,X8711,2025-09-24,C,2.9,1022,43.4
양품,A723854,2공장,X8712,2025-09-24,C,2.92,1022,43.3
양품,A723864,2공장,X8713,2025-09-24,C,2.9,1022,43.1
양품,A723874,2공장,X8714,2025-09-24,C,2.91,1022,43.3
양품,A723884,2공장,X8715,2025-09-24,C,2.9,1022,43.3
양품,A723894,2공장,X8680,2025-09-22,D,2.94,1023,48.6
양품,A723904,2공장,X8716,2025-09-24,C,2.9,1022,43.2
양품,A723914,2공장,X8717,2025-09-24,C,2.88,1022,43.8
양품,A723924,2공장,X8718,2025-09-25,B,2.92,1022,43.8
양품,A723934,2공장,X8719,2025-09-25,B,2.93,1022,43.7
양품,A723944,2공장,X8720,2025-09-25,B,2.92,1022,43.8
양품,A723954,2공장,X8681,2025-09-22,D,2.95,1023,50
양품,A723964,2공장,X8682,2025-09-23,A,2.93,1023,48.8
양품,A723974,2공장,X8683,2025-09-23,A,2.94,1024,22.2
양품,A723984,1공장,C93069,2025-09-22,C,3.85,1023,38.3
양품,A723994,1공장,C93070,2025-09-22,C,3.84,1022,38.4
양품,A724004,1공장,C93071,2025-09-22,C,3.86,1023,38.5
양품,A724124,1공장,A30510,2025-09-20,C,4.93,1257,25.2
양품,A724134,1공장,C93033,2025-09-21,A,2.92,1241,42.5
양품,A724144,1공장,C93034,2025-09-21,D,2.94,1242,43.3
양품,A724154,1공장,C93035,2025-09-21,D,2.93,1243,41.9
양품,A724164,1공장,C93036,2025-09-21,D,2.97,1242,43.3
양품,A724184,1공장,C93031,2025-09-19,D,2.9,1242,42.8
양품,A724194,1공장,C93037,2025-09-22,C,2.96,1241,35.8
양품,A724204,1공장,C93038,2025-09-21,D,2.97,1241,41.7
양품,A724214,1공장,C93039,2025-09-21,D,2.93,1241,42.2
양품,A724224,1공장,C93040,2025-09-21,D,2.95,1242,42.6
양품,A724234,1공장,C93041,2025-09-21,D,2.93,1241,42.4
양품,A724244,1공장,C93042,2025-09-21,D,2.93,1242,42.4
양품,A724254,1공장,C93043,2025-09-22,C,2.97,1242,35.8
양품,A724264,1공장,C93055,2025-09-21,D,2.94,1242,43.8
양품,A724274,1공장,C93056,2025-09-21,D,2.92,1242,44
양품,A724284,1공장,C93057,2025-09-21,D,2.91,1243,42.57
양품,A724294,1공장,C93058,2025-09-21,D,2.92,1242,40.8
양품,A724304,1공장,A28337,2025-09-20,B,2.92,1260,44
양품,A724314,1공장,A28439,2025-09-21,C,2.92,1258,44
양품,A724324,1공장,A28346,2025-09-20,B,2.92,1259,44
양품,A724334,1공장,A30511,2025-09-20,C,4.92,1256,25.4
양품,A724344,1공장,A28380,2025-09-20,D,2.93,1259,43.6
양품,A724354,1공장,A28377,2025-09-20,D,2.93,1260,43.9
양품,A724364,1공장,A28378,2025-09-20,D,2.93,1258,43.9
양품,A724374,1공장,A28387,2025-09-20,D,2.94,1259,42.7
양품,A724384,1공장,C93053,2025-09-21,A,2.9,1260,42.5
양품,A724394,1공장,A28440,2025-09-21,C,2.92,1258,44
양품,A724404,1공장,A28441,2025-09-21,C,2.93,1258,44
양품,A724414,1공장,A28448,2025-09-21,C,2.94,1259,42.8
양품,A724424,1공장,A28449,2025-09-21,C,2.9,1257,42.5
양품,A724434,1공장,A28442,2025-09-21,C,2.91,1258,44
양품,A724444,1공장,A28443,2025-09-21,C,2.93,1258,44
양품,A724454,1공장,A28444,2025-09-21,C,2.93,1258,44
양품,A724464,1공장,A28389,2025-09-20,D,2.87,1257,42.8
양품,A724474,1공장,A28390,2025-09-20,D,2.9,1259,42.9
양품,A724484,1공장,A28450,2025-09-21,C,2.91,1256,42.3
양품,A724494,1공장,A28445,2025-09-21,C,2.92,1258,43.6
양품,A724504,1공장,A28451,2025-09-21,C,2.9,1258,42.6
양품,A724514,1공장,A28452,2025-09-21,C,2.93,1257,42.6
양품,A724524,1공장,A28453,2025-09-22,C,2.9,1257,42.57
양품,A724534,1공장,A28454,2025-09-21,C,2.93,1258,42.6
양품,A724544,1공장,A28455,2025-09-21,C,2.93,1258,42.6
양품,A724554,1공장,A28456,2025-09-22,C,2.93,1258,43.6
양품,A724564,1공장,A28397,2025-09-20,D,3.13,1256,41.3
양품,A724574,1공장,A28398,2025-09-20,D,3.13,1258,41.3
양품,A725594,1공장,A28470,2025-09-21,D,2.93,1256,42.3
양품,A725614,1공장,A30485,2025-09-20,C,2.91,1257,42.5
양품,A725624,1공장,A30361,2025-09-18,C,2.88,1258,43.6
양품,A725634,1공장,A30362,2025-09-18,C,2.88,1258,44
양품,A725644,1공장,A30486,2025-09-20,B,2.9,1258,43.9
양품,A725654,1공장,A30487,2025-09-20,B,2.92,1259,43
양품,A725664,1공장,A30488,2025-09-20,B,2.9,1258,42.9
양품,A725674,1공장,A30489,2025-09-20,B,2.9,1260,43.6
양품,A725684,1공장,A30490,2025-09-20,B,2.9,1257,42.6
양품,A725694,1공장,A30491,2025-09-20,B,2.91,1259,42.9
양품,A725704,1공장,A30492,2025-09-20,B,2.9,1259,43.4
양품,A725714,1공장,A30493,2025-09-20,B,2.89,1258,43.1
양품,A725734,1공장,A28475,2025-09-21,D,3.42,1258,38.2
양품,A725754,2공장,Y88681,2025-09-25,A,2.9,1262,49
양품,A725784,1공장,A28492,2025-09-22,C,2.93,1258,42.6
양품,A725914,1공장,A28783,2025-09-25,A,2.93,1260,43.2
양품,A725924,1공장,A28372,2025-09-20,A,2.85,1259,42.7
양품,A725934,1공장,A28373,2025-09-20,A,2.9,1262,43.2
양품,A725944,1공장,A28374,2025-09-20,A,2.9,1259,44.2
양품,A725964,1공장,A28375,2025-09-20,A,2.93,1260,44.2
양품,A725994,2공장,Y89476,2025-09-07,A,2.93,1259,50
양품,A726024,2공장,Y89477,2025-09-07,A,2.93,1257,50
양품,A726214,2공장,Y88651,2025-09-25,B,3.92,1034,38
양품,A726224,2공장,Y88652,2025-09-25,B,3.92,1035,38
양품,A726244,2공장,Y88621,2025-09-24,A,3.92,1038,38
양품,A726254,2공장,Y88622,2025-09-24,A,3.93,1038,38
양품,A726264,2공장,Y88623,2025-09-24,A,3.94,1038,38
양품,A726274,2공장,Y88624,2025-09-24,A,3.94,1038,34.3
양품,A726284,2공장,Y88625,2025-09-24,A,3.93,1039,35
양품,A726294,1공장,A28476,2025-09-21,D,3.43,1259,38.1
양품,A726304,1공장,A28391,2025-09-20,D,3.41,1257,37.7
양품,A726314,1공장,A28477,2025-09-21,D,3.42,1257,38.3
양품,A726324,1공장,C4368,2025-09-22,B,2.92,1240,41.8
양품,A726334,1공장,C4369,2025-09-22,B,2.92,1240,41.4
양품,A726344,1공장,C4370,2025-09-22,B,2.93,1240,40.9
양품,A726354,1공장,C4371,2025-09-22,B,2.95,1240,41.4
양품,A726364,1공장,C4372,2025-09-22,B,2.92,1240,40.8
양품,A726374,1공장,C4373,2025-09-22,B,2.92,1240,41
양품,A726384,1공장,C4374,2025-09-22,B,2.93,1240,41
양품,A726394,1공장,C4375,2025-09-22,B,2.93,1240,41.6
양품,A726404,1공장,C4376,2025-09-22,B,2.93,1240,41.3
양품,A726414,1공장,C4377,2025-09-22,B,2.93,1240,41.2
양품,A726424,1공장,A28478,2025-09-21,D,3.45,1258,38.3
양품,A726434,1공장,A28653,2025-09-23,B,3.42,1258,38.3
양품,A726444,1공장,A28479,2025-09-21,D,3.44,1258,39
양품,A726454,1공장,A28480,2025-09-21,D,3.44,1257,39.4
양품,A726464,1공장,A28481,2025-09-21,D,3.43,1257,39.5
양품,A726474,1공장,A28482,2025-09-21,D,3.42,1257,39
양품,A726484,1공장,A28654,2025-09-23,B,3.4,1258,38.4
양품,A726494,1공장,A28655,2025-09-23,B,3.41,1258,38.2
양품,A726504,1공장,A28656,2025-09-23,B,3.42,1258,38.3
양품,A726514,1공장,A28657,2025-09-23,B,3.43,1258,38.2
양품,A726524,1공장,A30190,2025-09-14,A,3.1,1260,39.3
양품,A726534,1공장,A30191,2025-09-14,A,3.11,1259,32.5
양품,A726544,1공장,A30192,2025-09-14,A,3.1,1259,38.7
양품,A726554,1공장,A30193,2025-09-14,A,3.06,1258,30.8
양품,A726564,1공장,A30194,2025-09-14,A,3.11,1260,40.2
양품,A726574,1공장,A30195,2025-09-14,A,3.11,1259,39.9
양품,A726584,1공장,A29514,2025-09-04,A,3.12,1257,43.2
양품,A726594,1공장,A30196,2025-09-14,A,3.11,1257,39.9
양품,A726604,1공장,A30197,2025-09-14,A,3.1,1258,39.5
양품,A726614,1공장,A28483,2025-09-21,D,3.42,1259,39.3
양품,A726624,1공장,A28484,2025-09-21,D,3.42,1260,39.5
양품,A726634,1공장,A28485,2025-09-21,D,3.4,1260,39.3
양품,A726644,1공장,A28658,2025-09-23,B,3.4,1258,37.9
양품,A726654,1공장,A28659,2025-09-23,B,3.4,1257,38
양품,A726664,1공장,A28392,2025-09-20,D,3.41,1257,37.8
양품,A726674,1공장,A28393,2025-09-20,D,3.42,1260,37.7
양품,A726684,1공장,A28394,2025-09-20,D,3.42,1260,37.6
양품,A726694,1공장,A28395,2025-09-20,D,3.43,1258,37.5
양품,A726704,1공장,A28396,2025-09-20,D,3.43,1260,38.2
양품,A726824,1공장,A28376,2025-09-20,A,2.9,1255,44
양품,A726884,1공장,A28493,2025-09-22,C,3.85,1038,37.9
양품,A726894,1공장,A28463,2025-09-21,A,3.85,1039,37
양품,A726914,1공장,A28495,2025-09-22,C,3.9,1038,38.9
양품,A726924,1공장,A28499,2025-09-22,C,3.9,1037,37.7
양품,A726934,1공장,A28496,2025-09-22,C,3.88,1037,38.3
양품,A726944,1공장,A28464,2025-09-21,A,3.89,1038,39.4
양품,A726954,1공장,A28497,2025-09-22,C,3.9,1038,38
양품,A726964,1공장,A28498,2025-09-22,C,3.92,1038,38
양품,A726974,2공장,X7628,2025-09-25,B,2.89,1023,50
양품,A726984,2공장,Y88600,2025-09-24,A,2.93,1040,38.6
양품,A726994,2공장,Y88605,2025-09-25,C,2.9,1039,50
양품,A727004,2공장,Y88752,2025-09-26,D,2.92,1039,50
양품,A727014,2공장,Y88663,2025-09-25,B,2.92,1042,50
양품,A727024,2공장,Y88766,2025-09-26,D,2.93,1038,50
양품,A727034,2공장,Y88606,2025-09-25,C,2.95,1038,50
양품,A727044,2공장,Y88664,2025-09-25,A,2.94,1038,50
양품,A727054,2공장,Y88753,2025-09-26,D,2.93,1039,50
양품,A727064,2공장,Y88665,2025-09-25,A,2.94,1038,49.5
양품,A727074,2공장,Y88754,2025-09-26,D,2.91,1038,50
양품,A727094,2공장,Y88666,2025-09-25,A,3.05,1038,47.9
양품,A727124,2공장,Y88545,2025-09-24,C,3.07,1039,48
양품,A727134,2공장,Y88546,2025-09-24,C,3.07,1039,48
양품,A727144,2공장,Y88547,2025-09-24,C,3.05,1040,48
양품,A727154,2공장,Y88548,2025-09-24,C,3.05,1040,47.8
양품,A727164,2공장,Y88551,2025-09-24,C,3.12,1036,46.2
양품,A727194,2공장,Y88596,2025-09-24,B,3.13,1036,47
양품,A728084,1공장,A28504,2025-09-22,C,4.88,1259,27.1
양품,A728104,1공장,A28505,2025-09-22,C,4.9,1257,27.2
양품,A728394,1공장,A28500,2025-09-22,C,3.87,1287,34.7
양품,A728404,1공장,A28557,2025-09-22,D,3.07,1288,41.1
양품,A728414,1공장,A28486,2025-09-21,D,3.07,1288,41.6
양품,A728424,1공장,A28558,2025-09-22,D,3.07,1288,41.4
양품,A728434,1공장,A28487,2025-09-21,D,3.07,1287,41.6
양품,A728444,1공장,A28488,2025-09-21,D,3.08,1287,41.6
양품,A728454,1공장,A28559,2025-09-22,D,3.09,1288,42.2
양품,A728464,1공장,A28560,2025-09-22,D,3.11,1287,42.2
양품,A728474,1공장,A28561,2025-09-22,D,3.11,1288,42.6
양품,A728484,1공장,A28562,2025-09-22,D,3.1,1288,42.6
양품,A728494,1공장,A28563,2025-09-22,D,3.11,1289,42.9
양품,A728504,1공장,A28564,2025-09-22,D,3.11,1287,42.9
양품,A728514,1공장,A28565,2025-09-22,D,3.12,1288,42.6
양품,A728524,1공장,A28566,2025-09-22,D,3.13,1288,41.9
양품,A728534,1공장,A28567,2025-09-22,D,3.11,1288,42.1
양품,A728544,1공장,A28568,2025-09-22,D,3.11,1288,42.3
양품,A728554,1공장,A28569,2025-09-22,D,3.09,1287,41.7
양품,A728564,1공장,A28570,2025-09-22,D,3.08,1289,41.2
양품,A728574,1공장,A28571,2025-09-22,D,3.08,1288,41.4
양품,A728584,1공장,A28572,2025-09-22,D,3.1,1288,42.1
양품,A728594,1공장,A28573,2025-09-24,B,3.07,1287,38.7
양품,A728604,1공장,A28574,2025-09-22,D,3.09,1288,42.4
양품,A728614,1공장,A28575,2025-09-22,D,3.1,1289,42.2
양품,A728624,1공장,C93102,2025-09-24,C,2.91,1243,43.8
양품,A728634,1공장,C93103,2025-09-24,C,2.92,1243,43.6
양품,A729014,1공장,A28581,2025-09-22,D,3.08,1257,42.6
양품,A729024,1공장,A28526,2025-09-22,A,2.91,1259,39.2
양품,A729034,1공장,A28527,2025-09-22,A,2.94,1260,44
양품,A729044,1공장,A28514,2025-09-22,A,4.95,1256,27.9
양품,A729054,1공장,A28506,2025-09-22,C,4.92,1256,27.7
양품,A729064,1공장,A28503,2025-09-22,C,4.95,1257,27.1
양품,A729074,1공장,A28502,2025-09-22,C,4.92,1255,27.3
양품,A729084,1공장,A28501,2025-09-22,C,4.93,1255,27.2
양품,A729094,1공장,A28516,2025-09-22,A,4.9,1259,30.4
양품,A729104,1공장,A28517,2025-09-22,A,4.96,1258,29.9
양품,A729114,1공장,A28519,2025-09-22,A,3.9,1260,34.1
양품,A729124,1공장,A28520,2025-09-22,A,3.9,1259,36.7
양품,A729134,1공장,A28521,2025-09-22,A,3.92,1258,36.4
양품,A729144,1공장,A28522,2025-09-22,A,3.93,1258,36.7
양품,A729154,1공장,A28523,2025-09-22,A,3.39,1260,38.7
양품,A729164,1공장,A28524,2025-09-22,A,3.43,1258,39
양품,A729174,1공장,A28525,2025-09-22,A,3.41,1259,39.2
양품,A729184,1공장,A28528,2025-09-22,A,2.89,1261,44
양품,A729194,1공장,A28545,2025-09-22,A,2.88,1261,43.5
양품,A729204,1공장,A28546,2025-09-22,A,2.91,1259,43.1
양품,A729214,1공장,A28544,2025-09-22,A,2.9,1260,43.5
양품,A729274,1공장,A28529,2025-09-22,A,2.9,1259,44.4
양품,A729284,1공장,A28554,2025-09-22,A,2.94,1261,42.57
양품,A729294,1공장,A28530,2025-09-22,A,2.91,1260,44.4
양품,A729304,1공장,A28531,2025-09-22,A,2.91,1260,44.4
양품,A729314,1공장,A28532,2025-09-22,A,2.94,1261,43.5
양품,A729324,1공장,A28533,2025-09-22,A,2.9,1260,41.9
양품,A729334,1공장,A28551,2025-09-22,D,2.92,1260,44.4
양품,A729344,1공장,A28534,2025-09-22,A,2.9,1260,42.4
양품,A729354,1공장,A28556,2025-09-22,D,2.9,1260,41.7
양품,A729364,1공장,A28539,2025-09-22,A,2.92,1259,42.4
양품,A729374,1공장,A28552,2025-09-22,D,2.92,1259,44.4
양품,A729384,1공장,A28535,2025-09-24,C,2.9,1257,42.7
양품,A729394,1공장,A28553,2025-09-22,D,2.94,1258,43
양품,A729404,1공장,A28536,2025-09-22,A,2.91,1260,42.6
양품,A729414,1공장,A28550,2025-09-22,D,2.93,1260,44.1
양품,A729664,1공장,A28518,2025-09-22,A,4.86,1259,29.7
양품,A729674,1공장,A28555,2025-09-22,D,2.92,1260,41.8
양품,A729734,1공장,A28547,2025-09-22,A,2.93,1257,42.9
양품,A729744,1공장,A28548,2025-09-22,D,2.93,1258,43.9
양품,A729754,1공장,A28543,2025-09-22,A,2.91,1259,43.7
양품,A729794,1공장,A28542,2025-09-22,A,2.9,1261,43.8
양품,A729804,1공장,A28541,2025-09-22,A,2.91,1258,43.5
양품,A729824,1공장,A28540,2025-09-22,A,2.9,1259,43.1
양품,A729834,1공장,A28538,2025-09-22,A,2.91,1260,42
양품,A729844,1공장,A28549,2025-09-22,D,2.92,1258,44.4
양품,A730014,1공장,A28609,2025-09-23,C,4.96,1038,29.6
양품,A730024,1공장,A28610,2025-09-23,C,4.89,1037,31.8
양품,A730034,1공장,A28611,2025-09-23,C,4.89,1039,31.8
양품,A730044,1공장,A28584,2025-09-23,C,4.92,1037,31.1
양품,A730054,1공장,A28612,2025-09-23,C,4.88,1037,31.4
양품,A730064,1공장,A28585,2025-09-22,D,4.82,1038,32
양품,A730074,1공장,A28613,2025-09-23,C,4.88,1037,31.5
양품,A730084,1공장,A28586,2025-09-23,C,4.9,1037,31.5
양품,A730094,1공장,A28587,2025-09-23,C,4.9,1038,31.8
양품,A730104,1공장,A28588,2025-09-23,C,4.89,1037,32.1
양품,A730114,1공장,A28589,2025-09-23,C,4.94,1037,32.4
양품,A730124,1공장,A28590,2025-09-23,C,4.92,1037,42.57
양품,A730134,1공장,A28591,2025-09-23,C,4.91,1038,30.4
양품,A730144,1공장,A28592,2025-09-23,C,4.92,1037,31.1
양품,A730154,1공장,A28582,2025-09-22,D,3.85,1037,39.2
양품,A730164,1공장,A28583,2025-09-22,D,3.9,1039,39
양품,A730174,2공장,Y88771,2025-09-26,B,3,1039,41.4
양품,A730184,2공장,Y88772,2025-09-26,B,3.03,1040,45.3
양품,A730194,2공장,Y88868,2025-09-29,B,3.02,1039,47
양품,A730204,2공장,Y89479,2025-09-07,A,3.03,1040,42.57
양품,A730214,2공장,Y88773,2025-09-26,B,3.03,1038,35
양품,A730224,2공장,Y88437,2025-09-22,A,3.03,1040,48
양품,A730234,2공장,Y88486,2025-09-23,C,3.05,1040,47.3
양품,A730284,1공장,C93104,2025-09-24,B,2.97,1242,43.6
양품,A730294,1공장,C93105,2025-09-24,B,2.95,1243,43
양품,A730334,1공장,C93109,2025-09-24,B,2.95,1242,42
양품,A730344,1공장,C93110,2025-09-24,B,2.95,1243,43.3
양품,A730364,1공장,C93112,2025-09-24,B,2.93,1242,38.2
양품,A730374,1공장,C93113,2025-09-24,B,2.93,1242,38.4
양품,A730384,1공장,C93114,2025-09-24,B,2.93,1243,38.4
양품,A730394,1공장,C93115,2025-09-24,B,2.96,1243,38.4
양품,A730414,1공장,C93128,2025-09-24,B,2.95,1244,37.3
양품,A730424,1공장,C93129,2025-09-24,B,2.95,1244,37.3
양품,A730494,1공장,A28614,2025-09-23,C,4.87,1259,28.3
양품,A730504,1공장,A28621,2025-09-23,C,4.9,1255,28
양품,A730514,1공장,A28618,2025-09-23,C,4.87,1257,28.8
양품,A730524,1공장,A28619,2025-09-23,C,4.87,1258,28.8
양품,A730534,1공장,A28620,2025-09-23,C,4.88,1256,28.8
양품,A730544,1공장,A28615,2025-09-23,C,4.87,1258,28.6
양품,A730554,1공장,A28616,2025-09-23,C,4.87,1258,28.4
양품,A730564,1공장,A28617,2025-09-23,C,4.9,1258,28.7
양품,A730574,1공장,A28683,2025-09-23,D,3.93,1260,34.4
양품,A730584,1공장,A28684,2025-09-23,D,3.91,1259,34.4
양품,A730594,1공장,A28685,2025-09-23,D,3.91,1260,34.7
양품,A730604,1공장,A28686,2025-09-23,D,3.92,1257,34.8
양품,A730614,1공장,A28687,2025-09-23,D,3.09,1259,40.6
양품,A730624,1공장,A28688,2025-09-23,D,3.12,1259,40.1
양품,A730634,1공장,A28689,2025-09-23,D,3.12,1260,41.7
양품,A730644,1공장,A28623,2025-09-23,C,3.08,1259,37.5
양품,A730654,1공장,A28624,2025-09-23,C,3.1,1260,40
양품,A730664,1공장,A28690,2025-09-23,D,3.1,1258,40.2
양품,A730694,1공장,A28622,2025-09-23,C,3.87,1258,30.3
양품,A730704,1공장,A28626,2025-09-24,B,3.08,1260,38.8
양품,A730714,1공장,A28627,2025-09-23,B,3.12,1260,41.7
양품,A730724,1공장,A28691,2025-09-23,D,3.1,1258,40.5
양품,A730734,1공장,A28692,2025-09-23,D,3.1,1260,41.1
양품,A730744,1공장,A28693,2025-09-23,D,3.08,1259,40.9
양품,A730754,1공장,A28699,2025-09-24,C,3.11,1260,41.1
양품,A730764,1공장,A28700,2025-09-24,C,3.12,1259,41.6
양품,A730774,1공장,A28701,2025-09-24,C,3.1,1260,42.3
양품,A730784,1공장,A28702,2025-09-24,C,3.1,1258,43.2
양품,A730794,1공장,A28703,2025-09-24,C,3.1,1259,43.6
양품,A730804,1공장,A28704,2025-09-26,B,3.07,1257,33.1
양품,A730814,1공장,A28705,2025-09-24,C,3.11,1257,42.2
양품,A730824,1공장,A28706,2025-09-24,C,3.1,1258,41.4
양품,A730834,2공장,Y88879,2025-09-30,D,2.92,1043,46.3
양품,A730844,2공장,Y88880,2025-09-30,D,2.95,1040,49.6
양품,A730854,2공장,Y88881,2025-09-30,D,2.96,1042,50
양품,A730864,2공장,Y88860,2025-09-30,C,2.95,1040,49.4
양품,A730874,2공장,Y88882,2025-09-30,D,2.95,1041,50
양품,A730884,2공장,Y88883,2025-09-30,D,2.95,1040,50
양품,A730894,2공장,Y88884,2025-09-30,D,2.95,1039,50
양품,A730904,2공장,Y88885,2025-09-30,D,2.93,1042,47.7
양품,A730914,2공장,Y88886,2025-09-30,D,2.94,1040,49.3
양품,A730924,2공장,Y88887,2025-09-30,D,2.95,1041,50
양품,A730934,2공장,Y88888,2025-09-30,D,2.95,1040,50
양품,A730944,2공장,Y88889,2025-09-30,D,2.98,1042,50
양품,A730974,2공장,Y88892,2025-09-30,D,2.95,1039,47
양품,A730984,2공장,Y88893,2025-09-30,D,2.97,1040,48.6
양품,A730994,2공장,Y88607,2025-09-25,C,2.88,1040,50
양품,A731004,2공장,Y88608,2025-09-25,C,2.94,1040,50
양품,A731014,2공장,Y88609,2025-09-25,C,2.92,1040,50
양품,A731024,2공장,Y88610,2025-09-25,C,2.95,1040,50
양품,A731034,2공장,Y88603,2025-09-25,C,2.96,1040,50
양품,A731044,2공장,Y88611,2025-09-25,C,2.95,1040,50
양품,A731054,2공장,Y88601,2025-09-24,A,2.93,1039,47
양품,A731064,2공장,Y88604,2025-09-25,C,2.94,1040,50
양품,A731074,2공장,Y88602,2025-09-24,A,2.95,1039,50
양품,A731084,2공장,Y88612,2025-09-24,A,3.95,1039,37.9
양품,A731094,2공장,Y88613,2025-09-24,A,3.9,1039,38
양품,A731104,2공장,Y88614,2025-09-24,A,3.95,1039,38
양품,A731114,2공장,Y88615,2025-09-24,A,3.95,1039,38
양품,A731124,2공장,Y88616,2025-09-24,A,3.9,1035,38
양품,A731134,2공장,Y88801,2025-09-26,A,3.93,1040,35.7
양품,A731144,2공장,Y88802,2025-09-26,A,3.92,1040,37.4
양품,A731154,2공장,Y88803,2025-09-26,A,3.9,1038,38.1
양품,A731164,2공장,Y88804,2025-09-26,A,3.93,1039,38.1
양품,A731174,2공장,Y88805,2025-09-26,A,3.93,1038,38
양품,A732194,1공장,C93147,2025-09-24,A,2.91,1242,41.4
양품,A732204,1공장,C93148,2025-09-24,A,2.92,1242,42.1
양품,A732214,1공장,C93230,2025-09-26,B,2.96,1243,33.1
양품,A732224,1공장,C93141,2025-09-24,B,2.93,1244,43.7
양품,A732234,1공장,C93149,2025-09-24,A,2.93,1242,43
양품,A732244,1공장,C93142,2025-09-24,B,2.93,1244,44.1
양품,A732254,1공장,C93143,2025-09-24,B,2.93,1243,43.9
양품,A732264,1공장,C93144,2025-09-24,B,2.95,1243,44
양품,A732274,1공장,C93145,2025-09-24,B,2.95,1243,44.2
양품,A732284,1공장,C93150,2025-09-24,A,2.93,1242,43.6
양품,A732294,1공장,C93132,2025-09-24,B,2.95,1244,39.9
양품,A732304,1공장,C93173,2025-09-24,A,2.96,1241,43.3
양품,A732314,1공장,C93174,2025-09-24,A,2.96,1241,42.9
양품,A732324,1공장,C93151,2025-09-24,A,2.94,1242,43.6
양품,A732334,1공장,C93152,2025-09-24,A,2.99,1242,43.6
양품,A732354,1공장,C93154,2025-09-24,A,2.96,1242,43.5
양품,A732364,1공장,C93155,2025-09-24,A,2.96,1242,43.5
양품,A732384,1공장,C93156,2025-09-24,A,3.14,1242,37.3
양품,A732394,1공장,C93157,2025-09-24,A,2.99,1242,43.7
양품,A732404,1공장,A28708,2025-09-24,C,2.92,1258,41
양품,A732414,1공장,A28709,2025-09-24,C,2.9,1257,42.3
양품,A732424,1공장,A28710,2025-09-24,C,2.9,1257,43.2
양품,A732434,1공장,A28711,2025-09-24,C,2.92,1257,43.8
양품,A732444,1공장,A28712,2025-09-24,C,2.91,1260,44.1
양품,A732454,1공장,A28713,2025-09-24,C,2.91,1257,43.5
양품,A732474,1공장,A28715,2025-09-24,C,2.94,1258,43.8
양품,A732484,1공장,A28716,2025-09-24,C,2.88,1256,44
양품,A732494,1공장,A28717,2025-09-24,C,2.92,1257,44
양품,A732504,1공장,A28718,2025-09-24,C,2.95,1258,43.9
양품,A732514,1공장,A28719,2025-09-24,C,2.93,1257,44
양품,A732524,1공장,A28720,2025-09-24,C,2.94,1260,43.7
양품,A732544,1공장,A30494,2025-09-20,B,2.93,1258,43.8
양품,A732634,1공장,A28724,2025-09-24,C,2.92,1256,43.1
양품,A732644,1공장,A28725,2025-09-24,C,2.9,1257,43.3
양품,A732654,1공장,A28726,2025-09-24,C,2.9,1258,42.9
양품,A732834,1공장,C93179,2025-09-26,A,3.9,1024,38
양품,A732844,1공장,C93171,2025-09-26,A,3.9,1022,38
