sm_plant,charge_id,steel_grade,steel_usage,delta_ferrite,ingre_cr,ingre_ni,ingre_s,cast_date,cc_gubun,tundish_temp,mlac_ratio,slab_no,slab_gubun,slab_grind
1공장,CH84761,C13,RJ1,69,18.15,8.1,0.03,2025-09-25,2연주,1493,100,211,C,MISS
1공장,CH84761,C13,RJ1,69,18.15,8.1,0.03,2025-09-25,2연주,1493,100,311,C,MISS
1공장,CH84761,C13,RJ1,69,18.15,8.1,0.03,2025-09-25,2연주,1493,100,411,C,MISS
1공장,CH84762,C13,RJ1,72,18.28,8.16,0.02,2025-09-25,2연주,1491,99.2,511,C,MISS
1공장,CH84764,C13,RJ1,78,18.42,8.2,0.01,2025-09-25,2연주,1492,93.6,211,C,HSHS
1공장,CH84764,C13,RJ1,78,18.42,8.2,0.01,2025-09-25,2연주,1492,93.6,311,C,HSHS
1공장,CH84764,C13,RJ1,78,18.42,8.2,0.01,2025-09-25,2연주,1492,93.6,411,C,HSHS
1공장,CH84764,C13,RJ1,78,18.42,8.2,0.01,2025-09-25,2연주,1492,93.6,511,M,HSHS
1공장,CH84765,C13,RJ1,70,18.33,8.21,0.02,2025-09-25,2연주,1499,100,211,C,MISS
1공장,CH84765,C13,RJ1,70,18.33,8.21,0.02,2025-09-25,2연주,1499,100,311,C,MISS
1공장,CH84765,C13,RJ1,70,18.33,8.21,0.02,2025-09-25,2연주,1499,100,411,C,MISS
1공장,CH84765,C13,RJ1,70,18.33,8.21,0.02,2025-09-25,2연주,1499,100,511,M,MISS
1공장,CH84765,C13,RJ1,70,18.33,8.21,0.02,2025-09-25,4연주,1499,100,111,C,HSHS
1공장,CH84766,C13,RJ1,73,18.38,8.16,0.02,2025-09-25,2연주,1491,100,111,C,MISS
1공장,CH84766,C13,RJ1,73,18.38,8.16,0.02,2025-09-25,2연주,1491,100,211,C,MISS
1공장,CH84766,C13,RJ1,73,18.38,8.16,0.02,2025-09-25,2연주,1491,100,311,C,MISS
1공장,CH84766,C13,RJ1,73,18.38,8.16,0.02,2025-09-25,2연주,1491,100,411,C,MISS
1공장,CH84766,C13,RJ1,73,18.38,8.16,0.02,2025-09-25,2연주,1491,100,511,M,MISS
1공장,CH84767,C13,RJ1,75,18.31,8.1,0.01,2025-09-25,2연주,1489,100,111,C,MISS
1공장,CH84767,C13,RJ1,75,18.31,8.1,0.01,2025-09-25,2연주,1489,100,211,C,MISS
1공장,CH84767,C13,RJ1,75,18.31,8.1,0.01,2025-09-25,2연주,1489,100,311,C,MISS
1공장,CH84767,C13,RJ1,75,18.31,8.1,0.01,2025-09-25,2연주,1489,100,411,C,MISS
1공장,CH84767,C13,RJ1,75,18.31,8.1,0.01,2025-09-25,2연주,1489,100,511,C,MISS
1공장,CH84768,C13,RJ1,71,18.37,8.21,0.02,2025-08-25,2연주,1488,96.5,311,C,MISS
1공장,CH84768,C13,RJ1,71,18.37,8.21,0.02,2025-08-25,2연주,1488,96.5,411,C,MISS
1공장,CH84768,C13,RJ1,71,18.37,8.21,0.02,2025-08-25,2연주,1488,96.5,511,C,MISS
1공장,CH84768,C13,RJ1,71,18.37,8.21,0.02,2025-09-25,1연주,1488,96.5,111,M,MISS
1공장,CH84769,C13,RJ1,75,18.29,8.13,0.02,2025-09-25,1연주,1491,99.5,211,C,HSHS
1공장,CH84769,C13,RJ1,75,18.29,8.13,0.02,2025-09-25,2연주,1491,99.5,311,C,MISS
1공장,CH84769,C13,RJ1,75,18.29,8.13,0.02,2025-09-25,2연주,1491,99.5,411,C,MISS
1공장,CH84769,C13,RJ1,75,18.29,8.13,0.02,2025-09-25,4연주,1491,99.5,511,C,MISS
1공장,CH84770,C13,RJ1,73,18.33,8.21,0.01,2025-09-25,4연주,1490,100,111,M,MISS
1공장,CH84770,C13,RZ1,73,18.33,8.21,0.01,2025-09-25,2연주,1490,100,411,C,MISS
1공장,CH84770,C13,RZ1,73,18.33,8.21,0.01,2025-09-25,2연주,1490,100,511,M,MISS
1공장,CH84771,C13,Other,76,18.37,8.21,0.02,2025-09-25,2연주,1494,100,211,C,MISS
1공장,CH84771,C13,Other,76,18.37,8.21,0.02,2025-09-25,2연주,1494,100,311,C,MISS
1공장,CH84771,C13,Other,76,18.37,8.21,0.02,2025-09-25,2연주,1494,100,411,C,MISS
1공장,CH84771,C13,Other,76,18.37,8.21,0.02,2025-09-25,2연주,1494,100,511,C,MISS
1공장,CH84771,C13,RZ1,76,18.37,8.21,0.02,2025-09-25,2연주,1494,100,111,C,MISS
1공장,CH84772,C13,Other,70,18.25,8.19,0.02,2025-09-25,2연주,1492,100,111,M,MISS
1공장,CH84772,C13,Other,70,18.25,8.19,0.02,2025-09-25,2연주,1492,100,211,C,MISS
1공장,CH84772,C13,RZ1,70,18.25,8.19,0.02,2025-09-25,2연주,1492,100,311,C,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,2연주,1489,100,311,C,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,2연주,1489,100,411,C,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,2연주,1489,100,511,C,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,2연주,1489,100,611,C,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,4연주,1489,100,111,M,MISS
1공장,CH84773,C13,RJ1,79,18.26,8.16,0.02,2025-09-25,4연주,1489,100,211,C,MISS
1공장,CH84774,C13,RJ1,73,18.34,8.16,0.01,2025-09-26,2연주,1487,100,111,M,MISS
1공장,CH84774,C13,RJ1,73,18.34,8.16,0.01,2025-09-26,2연주,1487,100,211,C,MISS
1공장,CH84774,C13,RJ1,73,18.34,8.16,0.01,2025-09-26,2연주,1487,100,311,C,MISS
1공장,CH84774,C13,RJ1,73,18.34,8.16,0.01,2025-09-26,2연주,1487,100,411,C,MISS
1공장,CH84802,C13,Other,72,18.54,8.24,0.02,2025-08-27,4연주,1488,99.2,311,C,MISS
1공장,CH84805,C13,RJ1,73,18.23,8.16,0.04,2025-08-27,4연주,1488,99.6,111,C,MISS
1공장,CH84805,C13,RJ1,73,18.23,8.16,0.04,2025-08-27,4연주,1488,99.6,611,M,MISS
1공장,CH84806,C13,RJ1,80,18.49,8.3,0.06,2025-08-27,4연주,1484,99.6,211,C,MISS
1공장,CH84806,C13,RZ6,80,18.49,8.3,0.06,2025-08-27,1연주,1484,99.6,111,C,MISS
1공장,CH84806,C13,RZ6,80,18.49,8.3,0.06,2025-08-27,2연주,1484,99.6,511,C,MISS
1공장,CH84806,C13,RZ6,80,18.49,8.3,0.06,2025-08-27,2연주,1484,99.6,611,M,MISS
1공장,CH84806,C13,RZ6,80,18.49,8.3,0.06,2025-08-27,4연주,1484,99.6,311,C,MISS
1공장,CH84806,C13,RZ6,80,18.49,8.3,0.06,2025-08-27,4연주,1484,99.6,411,C,MISS
1공장,CH84807,C13,Other,74,18.33,8.21,0.02,2025-08-27,2연주,1484,100,311,C,MISS
1공장,CH84807,C13,Other,74,18.33,8.21,0.02,2025-08-27,2연주,1484,100,411,C,MISS
1공장,CH84807,C13,Other,74,18.33,8.21,0.02,2025-08-27,2연주,1484,100,511,C,MISS
1공장,CH84807,C13,RZ6,74,18.33,8.21,0.02,2025-08-27,2연주,1484,100,611,M,MISS
1공장,CH84808,C13,Other,73,18.49,8.21,0.06,2025-08-27,3연주,1486,92.8,411,C,HSHS
1공장,CH84808,C13,RJ1,73,18.49,8.21,0.06,2025-08-27,4연주,1486,92.8,211,C,HSHS
1공장,CH84815,C13,RZ1,79,18.45,8.24,0.04,2025-08-27,2연주,1492,94.4,511,M,MISS
1공장,CH84835,C13,RJ1,80,18.48,8.32,0.03,2025-08-28,2연주,1489,92.6,311,C,MISS
1공장,CH84835,C13,RJ1,80,18.48,8.32,0.03,2025-08-28,2연주,1489,92.6,411,C,MISS
1공장,CH84835,C13,RJ1,80,18.48,8.32,0.03,2025-08-28,2연주,1489,92.6,511,C,MISS
1공장,CH84835,C13,RJ1,80,18.48,8.32,0.03,2025-08-28,2연주,1489,92.6,611,M,MISS
1공장,CH84835,C13,RJ1,80,18.48,8.32,0.03,2025-08-28,4연주,1489,92.6,211,C,HSHS
1공장,CH84836,C13,RJ1,80,18.43,8.25,0.03,2025-08-28,2연주,1489,91.1,111,C,MISS
1공장,CH84836,C13,RJ1,80,18.43,8.25,0.03,2025-08-28,2연주,1489,91.1,211,C,MISS
1공장,CH84836,C13,RJ1,80,18.43,8.25,0.03,2025-08-28,2연주,1489,91.1,311,C,MISS
1공장,CH84836,C13,RJ1,80,18.43,8.25,0.03,2025-08-28,2연주,1489,91.1,411,C,MISS
1공장,CH84836,C13,RJ1,80,18.43,8.25,0.03,2025-08-28,2연주,1489,91.1,511,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,111,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,211,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,311,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,411,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,511,C,MISS
1공장,CH84839,C13,RJ1,76,18.15,8.1,0.04,2025-08-28,3연주,1486,100,611,M,MISS
1공장,CH84840,C13,RJ1,73,18.13,8.14,0.05,2025-08-28,2연주,1479,99.6,311,C,MISS
1공장,CH84840,C13,RJ1,73,18.13,8.14,0.05,2025-08-28,2연주,1479,99.6,411,C,MISS
1공장,CH84840,C13,RJ1,73,18.13,8.14,0.05,2025-08-28,3연주,1479,99.6,111,C,MISS
1공장,CH84840,C13,RJ1,73,18.13,8.14,0.05,2025-08-28,3연주,1479,99.6,211,C,MISS
1공장,CH84840,C13,RJ1,73,18.13,8.14,0.05,2025-08-28,3연주,1479,99.6,511,C,MISS
1공장,CH84841,C13,RJ1,70,18.22,8.18,0.07,2025-08-28,2연주,1481,94.1,311,C,MISS
1공장,CH84841,C13,RJ1,70,18.22,8.18,0.07,2025-08-28,2연주,1481,94.1,411,C,MISS
1공장,CH84841,C13,RJ1,70,18.22,8.18,0.07,2025-08-28,2연주,1481,94.1,511,C,MISS
1공장,CH84841,C13,RJ1,70,18.22,8.18,0.07,2025-08-28,3연주,1481,94.1,111,M,MISS
1공장,CH84841,C13,RJ1,70,18.22,8.18,0.07,2025-08-28,3연주,1481,94.1,211,C,MISS
1공장,CH84845,C13,RJ1,77,18.35,8.21,0.02,2025-08-29,2연주,1495,100,211,C,MISS
1공장,CH84845,C13,RJ1,77,18.35,8.21,0.02,2025-08-29,2연주,1495,100,511,C,MISS
1공장,CH84846,C13,RJ1,82,18.32,8.17,0.06,2025-08-29,4연주,1492,99.6,411,C,MISS
1공장,CH84846,C13,RJ1,82,18.32,8.17,0.06,2025-08-29,4연주,1492,99.6,511,C,MISS
1공장,CH84847,C13,RJ1,74,18.24,8.22,0.03,2025-08-29,2연주,1487,99.6,211,C,MISS
1공장,CH84847,C13,RJ1,74,18.24,8.22,0.03,2025-08-29,2연주,1487,99.6,311,C,MISS
1공장,CH84847,C13,RJ1,74,18.24,8.22,0.03,2025-08-29,2연주,1487,99.6,411,C,MISS
1공장,CH84847,C13,RJ1,74,18.24,8.22,0.03,2025-08-29,4연주,1487,99.6,111,M,MISS
1공장,CH84849,C13,RJ1,75,18.34,8.23,0.07,2025-08-29,2연주,1480,94.7,311,C,MISS
1공장,CH84849,C13,RJ1,75,18.34,8.23,0.07,2025-08-29,2연주,1480,94.7,411,C,MISS
1공장,CH84849,C13,RJ1,75,18.34,8.23,0.07,2025-08-29,2연주,1480,94.7,511,C,MISS
1공장,CH84849,C13,RJ1,75,18.34,8.23,0.07,2025-08-29,2연주,1480,94.7,611,M,MISS
1공장,CH84849,C13,RJ1,75,18.34,8.23,0.07,2025-08-29,4연주,1480,94.7,211,C,HSHS
1공장,CH84850,C13,RJ1,75,18.29,8.18,0.04,2025-08-29,2연주,1485,97.3,111,C,MISS
1공장,CH84850,C13,RJ1,75,18.29,8.18,0.04,2025-08-29,2연주,1485,97.3,211,C,MISS
1공장,CH84850,C13,RJ1,75,18.29,8.18,0.04,2025-08-29,2연주,1485,97.3,311,C,MISS
1공장,CH84850,C13,RJ1,75,18.29,8.18,0.04,2025-08-29,2연주,1485,97.3,411,C,MISS
1공장,CH84850,C13,RJ1,75,18.29,8.18,0.04,2025-08-29,2연주,1485,97.3,511,C,MISS
1공장,CH84851,C13,RJ1,69,18.34,8.21,0.04,2025-08-29,1연주,1484,100,211,C,MISS
1공장,CH84851,C13,RJ1,69,18.34,8.21,0.04,2025-08-29,1연주,1484,100,311,C,MISS
1공장,CH84851,C13,RJ1,69,18.34,8.21,0.04,2025-08-29,1연주,1484,100,411,C,MISS
1공장,CH84851,C13,RJ1,69,18.34,8.21,0.04,2025-08-29,2연주,1484,100,511,C,MISS
1공장,CH84851,C13,RJ1,69,18.34,8.21,0.04,2025-08-29,2연주,1484,100,611,C,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,111,M,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,211,C,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,311,C,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,411,C,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,511,C,MISS
1공장,CH84852,C13,RJ1,70,18.3,8.22,0.06,2025-08-29,2연주,1474,100,611,C,MISS
1공장,CH84853,C13,RJ1,71,18.15,8.14,0.05,2025-08-29,2연주,1486,95.8,111,M,MISS
1공장,CH84853,C13,RJ1,71,18.15,8.14,0.05,2025-08-29,2연주,1486,95.8,211,C,MISS
1공장,CH84853,C13,RJ1,71,18.15,8.14,0.05,2025-08-29,2연주,1486,95.8,311,C,MISS
1공장,CH84853,C13,RJ1,71,18.15,8.14,0.05,2025-08-29,2연주,1486,95.8,411,C,MISS
1공장,CH84853,C13,RJ1,71,18.15,8.14,0.05,2025-08-29,2연주,1486,95.8,511,C,MISS
1공장,CH84886,C13,RJ1,76,18.4,8.15,0.02,2025-08-31,2연주,1493,98.7,311,C,MISS
1공장,CH84886,C13,RJ1,76,18.4,8.15,0.02,2025-08-31,2연주,1493,98.7,411,C,MISS
1공장,CH84886,C13,RJ1,76,18.4,8.15,0.02,2025-08-31,2연주,1493,98.7,511,C,MISS
1공장,CH84886,C13,RJ1,76,18.4,8.15,0.02,2025-08-31,2연주,1493,98.7,611,M,MISS
1공장,CH84887,C13,RJ1,78,18.42,8.18,0.02,2025-08-31,2연주,1493,99.6,111,C,MISS
1공장,CH84887,C13,RJ1,78,18.42,8.18,0.02,2025-08-31,2연주,1493,99.6,211,C,MISS
1공장,CH84887,C13,RJ1,78,18.42,8.18,0.02,2025-08-31,2연주,1493,99.6,311,C,MISS
1공장,CH84887,C13,RJ1,78,18.42,8.18,0.02,2025-08-31,2연주,1493,99.6,511,M,MISS
1공장,CH84887,C13,RJ1,78,18.42,8.18,0.02,2025-08-31,2연주,1493,99.6,611,C,MISS
1공장,CH84888,C13,RZ1,81,18.45,8.16,0.02,2025-08-31,4연주,1491,100,311,C,MISS
1공장,CH84889,C13,RJ1,77,18.49,8.22,0.01,2025-08-31,2연주,1483,100,311,C,MISS
1공장,CH84889,C13,RJ1,77,18.49,8.22,0.01,2025-08-31,2연주,1483,100,411,C,MISS
1공장,CH84889,C13,RJ1,77,18.49,8.22,0.01,2025-08-31,2연주,1483,100,511,C,MISS
1공장,CH84889,C13,RJ1,77,18.49,8.22,0.01,2025-08-31,2연주,1483,100,611,M,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,2연주,1485,99.3,111,C,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,3연주,1485,99.3,611,M,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,4연주,1485,99.3,211,C,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,4연주,1485,99.3,311,C,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,4연주,1485,99.3,411,C,MISS
1공장,CH84890,C13,RJ1,76,18.39,8.24,0.01,2025-08-31,4연주,1485,99.3,511,C,MISS
1공장,CH84891,C13,RJ1,73,18.32,8.19,0.01,2025-08-31,2연주,1476,99.6,111,C,MISS
1공장,CH84891,C13,RJ1,73,18.32,8.19,0.01,2025-08-31,2연주,1476,99.6,211,C,MISS
1공장,CH84891,C13,RJ1,73,18.32,8.19,0.01,2025-08-31,2연주,1476,99.6,311,C,MISS
1공장,CH84891,C13,RJ1,73,18.32,8.19,0.01,2025-08-31,2연주,1476,99.6,411,C,MISS
1공장,CH84891,C13,RJ1,73,18.32,8.19,0.01,2025-08-31,2연주,1476,99.6,511,C,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,111,M,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,211,C,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,311,C,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,411,C,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,511,C,MISS
1공장,CH84892,C13,RJ1,73,18.37,8.23,0.03,2025-08-31,2연주,1479,98.7,611,C,MISS
1공장,CH84900,C13,RJ1,72,18.24,8.21,0.04,2025-09-03,2연주,1485,99.5,211,C,HSHS
1공장,CH84900,C13,RJ1,72,18.24,8.21,0.04,2025-09-03,3연주,1485,99.5,311,C,MISS
1공장,CH84900,C13,RJ1,72,18.24,8.21,0.04,2025-09-03,3연주,1485,99.5,411,C,MISS
1공장,CH84900,C13,RJ1,72,18.24,8.21,0.04,2025-09-03,3연주,1485,99.5,511,C,MISS
1공장,CH84901,C13,RJ1,79,18.37,8.22,0.03,2025-09-03,2연주,1492,98.5,411,C,MISS
1공장,CH84901,C13,RJ1,79,18.37,8.22,0.03,2025-09-03,2연주,1492,98.5,511,C,MISS
1공장,CH84901,C13,RJ1,79,18.37,8.22,0.03,2025-09-03,3연주,1492,98.5,111,M,MISS
1공장,CH84901,C13,RJ1,79,18.37,8.22,0.03,2025-09-03,3연주,1492,98.5,211,C,MISS
1공장,CH84901,C13,RJ1,79,18.37,8.22,0.03,2025-09-03,3연주,1492,98.5,311,C,MISS
1공장,CH84902,C13,Other,72,18.26,8.19,0.03,2025-09-03,2연주,1495,93.5,311,C,MISS
1공장,CH84902,C13,RJ1,72,18.26,8.19,0.03,2025-09-03,2연주,1495,93.5,111,M,MISS
1공장,CH84902,C13,RJ1,72,18.26,8.19,0.03,2025-09-03,2연주,1495,93.5,211,C,MISS
1공장,CH84903,C13,RJ1,78,18.32,8.29,0.03,2025-09-03,2연주,1473,91.2,311,C,MISS
1공장,CH84904,C12,RJ2,81,18.33,8.58,0.02,2025-09-03,2연주,1493,98.7,211,C,HSHS
1공장,CH84904,C12,RJ2,81,18.33,8.58,0.02,2025-09-03,3연주,1493,98.7,311,C,MISS
1공장,CH84904,C12,RJ2,81,18.33,8.58,0.02,2025-09-03,3연주,1493,98.7,411,C,MISS
1공장,CH84904,C12,RJ2,81,18.33,8.58,0.02,2025-09-03,3연주,1493,98.7,511,C,MISS
1공장,CH84905,C12,RJ2,75,18.39,8.69,0.02,2025-09-03,3연주,1498,95.4,111,M,MISS
1공장,CH84905,C12,RJ2,75,18.39,8.69,0.02,2025-09-03,3연주,1498,95.4,211,C,MISS
1공장,CH84905,C12,RJ2,75,18.39,8.69,0.02,2025-09-03,3연주,1498,95.4,311,C,MISS
1공장,CH84905,C12,RJ2,75,18.39,8.69,0.02,2025-09-03,3연주,1498,95.4,411,C,MISS
1공장,CH84905,C12,RJ2,75,18.39,8.69,0.02,2025-09-03,3연주,1498,95.4,511,C,MISS
1공장,CH84908,C12,RJ2,73,18.23,8.54,0.04,2025-09-04,2연주,1487,97.3,211,C,MISS
1공장,CH84908,C12,RJ2,73,18.23,8.54,0.04,2025-09-04,4연주,1487,97.3,311,C,MISS
1공장,CH84908,C12,RJ2,73,18.23,8.54,0.04,2025-09-04,4연주,1487,97.3,411,C,MISS
1공장,CH84908,C12,RJ2,73,18.23,8.54,0.04,2025-09-04,4연주,1487,97.3,511,C,MISS
1공장,CH84908,C12,RJ2,73,18.23,8.54,0.04,2025-09-04,4연주,1487,97.3,611,M,MISS
1공장,CH84909,C12,RJ2,77,18.4,8.68,0.04,2025-09-04,2연주,1495,96.3,111,C,MISS
1공장,CH84909,C12,RJ2,77,18.4,8.68,0.04,2025-09-04,4연주,1495,96.3,211,C,MISS
1공장,CH84909,C12,RJ2,77,18.4,8.68,0.04,2025-09-04,4연주,1495,96.3,311,C,MISS
1공장,CH84909,C12,RJ2,77,18.4,8.68,0.04,2025-09-04,4연주,1495,96.3,411,C,MISS
1공장,CH84909,C12,RJ2,77,18.4,8.68,0.04,2025-09-04,4연주,1495,96.3,511,M,MISS
1공장,CH84910,C12,RJ2,79,18.52,8.62,0.01,2025-09-04,2연주,1486,97.8,111,C,MISS
1공장,CH84910,C12,RJ2,79,18.52,8.62,0.01,2025-09-04,2연주,1486,97.8,211,C,MISS
1공장,CH84910,C12,RJ2,79,18.52,8.62,0.01,2025-09-04,2연주,1486,97.8,311,C,MISS
1공장,CH84910,C12,RJ2,79,18.52,8.62,0.01,2025-09-04,2연주,1486,97.8,411,M,MISS
1공장,CH84910,C12,RJ2,79,18.52,8.62,0.01,2025-09-04,2연주,1486,97.8,511,C,MISS
1공장,CH84911,C12,RJ2,75,18.24,8.55,0.01,2025-09-04,2연주,1488,99.6,111,C,MISS
1공장,CH84911,C12,RJ2,75,18.24,8.55,0.01,2025-09-04,2연주,1488,99.6,211,C,MISS
1공장,CH84911,C12,RJ2,75,18.24,8.55,0.01,2025-09-04,2연주,1488,99.6,311,C,MISS
1공장,CH84911,C12,RJ2,75,18.24,8.55,0.01,2025-09-04,2연주,1488,99.6,411,M,MISS
1공장,CH84911,C12,RJ2,75,18.24,8.55,0.01,2025-09-04,2연주,1488,99.6,511,C,MISS
1공장,CH84912,C12,RJ2,72,18.27,8.63,0.04,2025-09-04,2연주,1488,97.2,111,C,MISS
1공장,CH84912,C12,RJ2,72,18.27,8.63,0.04,2025-09-04,2연주,1488,97.2,511,C,MISS
1공장,CH84912,C12,RJ2,72,18.27,8.63,0.04,2025-09-04,3연주,1488,97.2,211,C,MISS
1공장,CH84912,C12,RJ2,72,18.27,8.63,0.04,2025-09-04,3연주,1488,97.2,311,C,MISS
1공장,CH84912,C12,RJ2,72,18.27,8.63,0.04,2025-09-04,4연주,1488,97.2,411,M,MISS
1공장,CH84913,C12,RJ2,63,18.34,8.7,0.05,2025-09-04,2연주,1487,94.6,111,C,MISS
1공장,CH84913,C12,RJ2,63,18.34,8.7,0.05,2025-09-04,2연주,1487,94.6,211,C,MISS
1공장,CH84913,C12,RJ2,63,18.34,8.7,0.05,2025-09-04,2연주,1487,94.6,311,C,MISS
1공장,CH84914,C12,RJ2,71,18.28,8.55,0.02,2025-09-04,2연주,1486,96.7,211,C,HSHS
1공장,CH84914,C12,RJ2,71,18.28,8.55,0.02,2025-09-04,2연주,1486,96.7,311,C,MISS
1공장,CH84914,C12,RJ2,71,18.28,8.55,0.02,2025-09-04,2연주,1486,96.7,411,C,MISS
1공장,CH84914,C12,RJ2,71,18.28,8.55,0.02,2025-09-04,2연주,1486,96.7,511,C,MISS
1공장,CH84914,C12,RJ2,71,18.28,8.55,0.02,2025-09-04,2연주,1486,96.7,611,M,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,111,C,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,211,C,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,311,C,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,411,C,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,511,M,MISS
1공장,CH84915,C12,RJ2,70,18.3,8.59,0.03,2025-09-04,2연주,1478,99.2,611,C,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,111,C,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,211,C,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,311,C,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,411,C,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,511,M,MISS
1공장,CH84916,C12,RJ2,65,18.33,8.57,0.02,2025-09-04,2연주,1476,99.3,611,C,MISS
1공장,CH84917,C12,Other,72,18.35,8.62,0.03,2025-09-04,3연주,1477,99.3,411,M,MISS
1공장,CH84917,C12,Other,72,18.35,8.62,0.03,2025-09-04,3연주,1477,99.3,511,C,MISS
1공장,CH84917,C12,RJ2,72,18.35,8.62,0.03,2025-09-04,2연주,1477,99.3,111,C,MISS
1공장,CH84917,C12,RJ2,72,18.35,8.62,0.03,2025-09-04,2연주,1477,99.3,211,C,MISS
1공장,CH84917,C12,RJ2,72,18.35,8.62,0.03,2025-09-04,2연주,1477,99.3,311,C,MISS
1공장,CH84917,C12,RJ2,72,18.35,8.62,0.03,2025-09-04,2연주,1477,99.3,611,C,MISS
1공장,CH84918,C13,Other,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,211,C,MISS
1공장,CH84918,C13,Other,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,311,C,MISS
1공장,CH84918,C13,Other,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,411,M,MISS
1공장,CH84918,C13,Other,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,511,C,MISS
1공장,CH84918,C13,Other,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,611,C,MISS
1공장,CH84918,C13,RJ1,80,18.48,8.22,0.03,2025-09-04,2연주,1487,100,111,C,MISS
1공장,CH84919,C13,Other,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,111,C,MISS
1공장,CH84919,C13,Other,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,211,C,MISS
1공장,CH84919,C13,Other,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,511,C,MISS
1공장,CH84919,C13,Other,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,611,C,MISS
1공장,CH84919,C13,RJ1,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,311,C,MISS
1공장,CH84919,C13,RJ1,76,18.37,8.17,0.06,2025-09-04,2연주,1488,99.3,411,M,MISS
1공장,CH84920,C13,Other,71,18.26,8.17,0.06,2025-09-04,2연주,1482,94.7,111,C,MISS
1공장,CH84920,C13,Other,71,18.26,8.17,0.06,2025-09-04,2연주,1482,94.7,211,C,MISS
1공장,CH84920,C13,Other,71,18.26,8.17,0.06,2025-09-04,2연주,1482,94.7,311,C,MISS
